Product,Overall Rating,Review
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,...After 13 days we are giving review.1. Back Camera is good but some glitch.2. Rear camera is moderate.3. Mobile performanceREAD MORE
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,"...Camera comparable to iPhone 14Good main camera, best ultrawideREAD MORE"
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,...Camera quality is good but the ultra wide could have been better.READ MORE
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,"...The cameras are decent; while the rear cameras are okay, the front camera performs really well and is great for selfies.READ MORE"
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,...Camera captures less details..READ MORE
"Nothing Phone (2a) 5G (Special Edition, 256 GB)  (8 GB RAM)",4.4,"...The camera is stuttering a little bit ,feels laggy but the quality of photos is good.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...The product is good in terms of camera quality and overall experience.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phoneREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...amaziiingg Phone with great camera quality ..READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is also impressive, with a triple-lens setup that includes a 12MP ultra-wide, wide, and telephoto lens.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...It was absolutely amazing, the camera is next level, 4k and cinematic videography is absolutely perfect.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Worst Phone iphone 13, low  camera quality. I Recommend very poor and don't buy in bigREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Further camera is good , speakers are immersive and overall a descent device .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera quality Vivo x80 is better than Iphone, but some times iphone camera performace is too good.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Performance is excellent outstanding...Camera quality is nxt Level.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Worst Camera quality:1. Very bad in low light selfie camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is a game-changer, particularly the advancements in low-light photography.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Owesome smoothness and camera quality. Just love itREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system is top-notch, producing beautiful and detailed photos and videos.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...review after 5 days1:-Genuine product came2:-Camera quality awesome3:-Battery performance 10/104:-Design awesomeREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Every thing ,Camera quality is better than any android mobile .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera of this phone is too good ,this phone can click awesome pics in pitch dark room as wellREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Phone is simply awesome camera quality is absolutely great easily can defeat the DSLR camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...1. Battery is too good than expected.2.camera quality is awesome.3.Display quality is awesome4.Gaming experienceREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Really a awesome phone with great specs and camera quality top notchREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...iphone 11 to 13 and can feel the difference. Camera quality is simply mesmerising.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...The product is good in terms of camera quality and overall experience.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phoneREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...amaziiingg Phone with great camera quality ..READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is also impressive, with a triple-lens setup that includes a 12MP ultra-wide, wide, and telephoto lens.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...It was absolutely amazing, the camera is next level, 4k and cinematic videography is absolutely perfect.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Worst Phone iphone 13, low  camera quality. I Recommend very poor and don't buy in bigREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Further camera is good , speakers are immersive and overall a descent device .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera quality Vivo x80 is better than Iphone, but some times iphone camera performace is too good.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Performance is excellent outstanding...Camera quality is nxt Level.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Worst Camera quality:1. Very bad in low light selfie camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is a game-changer, particularly the advancements in low-light photography.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Owesome smoothness and camera quality. Just love itREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system is top-notch, producing beautiful and detailed photos and videos.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...review after 5 days1:-Genuine product came2:-Camera quality awesome3:-Battery performance 10/104:-Design awesomeREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Every thing ,Camera quality is better than any android mobile .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera of this phone is too good ,this phone can click awesome pics in pitch dark room as wellREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Phone is simply awesome camera quality is absolutely great easily can defeat the DSLR camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...1. Battery is too good than expected.2.camera quality is awesome.3.Display quality is awesome4.Gaming experienceREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Really a awesome phone with great specs and camera quality top notchREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...iphone 11 to 13 and can feel the difference. Camera quality is simply mesmerising.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...The product is good in terms of camera quality and overall experience.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phoneREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...amaziiingg Phone with great camera quality ..READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is also impressive, with a triple-lens setup that includes a 12MP ultra-wide, wide, and telephoto lens.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...It was absolutely amazing, the camera is next level, 4k and cinematic videography is absolutely perfect.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Worst Phone iphone 13, low  camera quality. I Recommend very poor and don't buy in bigREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Further camera is good , speakers are immersive and overall a descent device .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera quality Vivo x80 is better than Iphone, but some times iphone camera performace is too good.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Performance is excellent outstanding...Camera quality is nxt Level.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Worst Camera quality:1. Very bad in low light selfie camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is a game-changer, particularly the advancements in low-light photography.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Owesome smoothness and camera quality. Just love itREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system is top-notch, producing beautiful and detailed photos and videos.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...review after 5 days1:-Genuine product came2:-Camera quality awesome3:-Battery performance 10/104:-Design awesomeREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Every thing ,Camera quality is better than any android mobile .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera of this phone is too good ,this phone can click awesome pics in pitch dark room as wellREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Phone is simply awesome camera quality is absolutely great easily can defeat the DSLR camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...1. Battery is too good than expected.2.camera quality is awesome.3.Display quality is awesome4.Gaming experienceREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Really a awesome phone with great specs and camera quality top notchREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...iphone 11 to 13 and can feel the difference. Camera quality is simply mesmerising.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...The product is good in terms of camera quality and overall experience.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...I loved the phone ... Especially  the camera and parformence . Apple has done tremendous work in i phoneREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...amaziiingg Phone with great camera quality ..READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is also impressive, with a triple-lens setup that includes a 12MP ultra-wide, wide, and telephoto lens.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...It was absolutely amazing, the camera is next level, 4k and cinematic videography is absolutely perfect.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Worst Phone iphone 13, low  camera quality. I Recommend very poor and don't buy in bigREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Further camera is good , speakers are immersive and overall a descent device .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera quality Vivo x80 is better than Iphone, but some times iphone camera performace is too good.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Performance is excellent outstanding...Camera quality is nxt Level.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Worst Camera quality:1. Very bad in low light selfie camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system on the iPhone 13 is a game-changer, particularly the advancements in low-light photography.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Owesome smoothness and camera quality. Just love itREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...The camera system is top-notch, producing beautiful and detailed photos and videos.READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...review after 5 days1:-Genuine product came2:-Camera quality awesome3:-Battery performance 10/104:-Design awesomeREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...Every thing ,Camera quality is better than any android mobile .READ MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,"...camera of this phone is too good ,this phone can click awesome pics in pitch dark room as wellREAD MORE"
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Phone is simply awesome camera quality is absolutely great easily can defeat the DSLR camera.READ MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...1. Battery is too good than expected.2.camera quality is awesome.3.Display quality is awesome4.Gaming experienceREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...Really a awesome phone with great specs and camera quality top notchREAD MORE
"Apple iPhone 13 (Midnight, 128 GB)",4.6,...iphone 11 to 13 and can feel the difference. Camera quality is simply mesmerising.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Everything thing is awesome 👌 . The perfect phone. Awesome camera quality .Smooth processors. Light weight distributioREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera performs well in good lighting, capturing sharp and detailed images.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is also impressive, capturing clear and vibrant photos.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Phone perfomance is good and camera 5/4READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The phone is good overall 1. Selfi camera is not perfect.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The rear camera is below average, zoom is totally waste and selfies are average.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Impressive Camera Setup: The 50MP primary camera captures detailed photos, while the 16MP front camera takes sharp selfies.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera - I don't expect that the camera quality is excellent and I'm happy with the camera 5starREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera quality is stunning only drawback ter is no ultrawideREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Iam very happy pruches this phone 📱Camera quality is excellenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The camera part is so good and it's brokeh mode is as you compare with a DSLR.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...2. Processor under 20k (5/5) very good.3. Camera (4.5/5) low light picture quality is good.     but A wide angle lens would have beenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...But this camera quality is excellent and smoothing phone.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...amoled display 🥰)Processer is very fastCamera quality Good both back and frontSound quality best5G working very well (AirtelREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...1. Camera - you find a camera phone te camera is not good rough camera.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...like this product all mast best mobile. One disadvadtage camera quality bad.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Mobile is also good but battery drains fast. Camera quality awesome.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Awesome Performance Camera Quality Battery Performance Design just lookingREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Night scene , Day scene, best camera quality...READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,... processor...Performance is top notch...Camera is in High quality and Night Mode is awesome ..Lot of customisations available and smootREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Everything thing is awesome 👌 . The perfect phone. Awesome camera quality .Smooth processors. Light weight distributioREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera performs well in good lighting, capturing sharp and detailed images.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is also impressive, capturing clear and vibrant photos.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Phone perfomance is good and camera 5/4READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The phone is good overall 1. Selfi camera is not perfect.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The rear camera is below average, zoom is totally waste and selfies are average.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Impressive Camera Setup: The 50MP primary camera captures detailed photos, while the 16MP front camera takes sharp selfies.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera - I don't expect that the camera quality is excellent and I'm happy with the camera 5starREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera quality is stunning only drawback ter is no ultrawideREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Iam very happy pruches this phone 📱Camera quality is excellenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The camera part is so good and it's brokeh mode is as you compare with a DSLR.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...2. Processor under 20k (5/5) very good.3. Camera (4.5/5) low light picture quality is good.     but A wide angle lens would have beenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...But this camera quality is excellent and smoothing phone.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...amoled display 🥰)Processer is very fastCamera quality Good both back and frontSound quality best5G working very well (AirtelREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...1. Camera - you find a camera phone te camera is not good rough camera.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...like this product all mast best mobile. One disadvadtage camera quality bad.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Mobile is also good but battery drains fast. Camera quality awesome.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Awesome Performance Camera Quality Battery Performance Design just lookingREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Night scene , Day scene, best camera quality...READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,... processor...Performance is top notch...Camera is in High quality and Night Mode is awesome ..Lot of customisations available and smootREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Everything thing is awesome 👌 . The perfect phone. Awesome camera quality .Smooth processors. Light weight distributioREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera performs well in good lighting, capturing sharp and detailed images.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is also impressive, capturing clear and vibrant photos.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Phone perfomance is good and camera 5/4READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The phone is good overall 1. Selfi camera is not perfect.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The rear camera is below average, zoom is totally waste and selfies are average.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Impressive Camera Setup: The 50MP primary camera captures detailed photos, while the 16MP front camera takes sharp selfies.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera - I don't expect that the camera quality is excellent and I'm happy with the camera 5starREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera quality is stunning only drawback ter is no ultrawideREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Iam very happy pruches this phone 📱Camera quality is excellenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The camera part is so good and it's brokeh mode is as you compare with a DSLR.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...2. Processor under 20k (5/5) very good.3. Camera (4.5/5) low light picture quality is good.     but A wide angle lens would have beenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...But this camera quality is excellent and smoothing phone.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...amoled display 🥰)Processer is very fastCamera quality Good both back and frontSound quality best5G working very well (AirtelREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...1. Camera - you find a camera phone te camera is not good rough camera.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...like this product all mast best mobile. One disadvadtage camera quality bad.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Mobile is also good but battery drains fast. Camera quality awesome.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Awesome Performance Camera Quality Battery Performance Design just lookingREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Night scene , Day scene, best camera quality...READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,... processor...Performance is top notch...Camera is in High quality and Night Mode is awesome ..Lot of customisations available and smootREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Everything thing is awesome 👌 . The perfect phone. Awesome camera quality .Smooth processors. Light weight distributioREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera performs well in good lighting, capturing sharp and detailed images.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The camera quality is also impressive, capturing clear and vibrant photos.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Phone perfomance is good and camera 5/4READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The phone is good overall 1. Selfi camera is not perfect.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...The rear camera is below average, zoom is totally waste and selfies are average.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Impressive Camera Setup: The 50MP primary camera captures detailed photos, while the 16MP front camera takes sharp selfies.READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera - I don't expect that the camera quality is excellent and I'm happy with the camera 5starREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...camera quality is stunning only drawback ter is no ultrawideREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Iam very happy pruches this phone 📱Camera quality is excellenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...The camera part is so good and it's brokeh mode is as you compare with a DSLR.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...2. Processor under 20k (5/5) very good.3. Camera (4.5/5) low light picture quality is good.     but A wide angle lens would have beenREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...But this camera quality is excellent and smoothing phone.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...amoled display 🥰)Processer is very fastCamera quality Good both back and frontSound quality best5G working very well (AirtelREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...1. Camera - you find a camera phone te camera is not good rough camera.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...like this product all mast best mobile. One disadvadtage camera quality bad.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Mobile is also good but battery drains fast. Camera quality awesome.READ MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,...Awesome Performance Camera Quality Battery Performance Design just lookingREAD MORE
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,"...Night scene , Day scene, best camera quality...READ MORE"
"vivo T3 5G (Cosmic Blue, 256 GB)  (8 GB RAM)",4.4,... processor...Performance is top notch...Camera is in High quality and Night Mode is awesome ..Lot of customisations available and smootREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...The camera quality is top-notch, capturing detailed and vibrant photos even in low light.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...is really fantastic amazing performance. Best camera quality and osm back deREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera quality not like a 5 megapixel camera,camera features are very less and the perfume is not well sometime is hang and slow.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera:camera quality is top notch, while others say the back camera quality is slightly poor.  READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Back camera does the job well in 50mp mode but front camera is not up to mark(missing details)also not capturing details in low lightREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Excellent phone at this price range.Camera quality is awesome.Battery backup is good.Outstanding performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...This is my dad's first phone. Camera quality is top notch. Battery performance is good.Dispay is fineREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...First impression was so far good. Vivo's camera quality has been great so far... With this budget phone, I feel the cameraREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality is decentDisign amazing best proformance in a goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Only Front Camera is low quality picture capturing, overall its good to buy.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...2. Camera quality average   May be redmi 13 and Motorola is better for comparisonREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Good mobile..camera quality good..very nice sound  quality.. battery serviceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...The product is good and camera quality is very niceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Features are on paper onlyHanging problemCamera quality is worstBattery like 4500 mah, on paper 6000 mahREAD MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality need to improve.otherwise good Mobile.it works fine performanceREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera quality too poor.READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Not good on this price Camera quality is badPerformance is not goodREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera not working properly in portrait mode. Photo quality becomes so bad in portraitREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Camera- poor quality Display - average Battery- average Speed-READ MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera is good in day light, but in little dark it is not that good.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...The camera quality is top-notch, capturing detailed and vibrant photos even in low light.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...is really fantastic amazing performance. Best camera quality and osm back deREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera quality not like a 5 megapixel camera,camera features are very less and the perfume is not well sometime is hang and slow.READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,"...Camera:camera quality is top notch, while others say the back camera quality is slightly poor.  READ MORE"
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Back camera does the job well in 50mp mode but front camera is not up to mark(missing details)also not capturing details in low lightREAD MORE
"vivo T3x 5G (Celestial Green, 128 GB)  (4 GB RAM)",4.4,...Excellent phone at this price range.Camera quality is awesome.Battery backup is good.Outstanding performanceREAD MORE
